bioguideId,district,partyName,state,chamber,startYear,endYear,name
K000014,4.0,Democratic,Minnesota,House of Representatives,1959,1977,"Karth, Joseph E."
K000008,11.0,Democratic,Pennsylvania,House of Representatives,1985,2011,"Kanjorski, Paul E."
J000266,18.0,Democratic,Texas,House of Representatives,1973,1979,"Jordan, Barbara"
J000265,5.0,Democratic,Indiana,House of Representatives,1987,1993,"Jontz, Jim"
J000255,3.0,Republican,North Carolina,House of Representatives,1995,2019,"Jones, Walter B., Jr."
J000256,1.0,Democratic,North Carolina,House of Representatives,1965,1993,"Jones, Walter B."
J000248,5.0,Democratic,Alabama,House of Representatives,1947,1977,"Jones, Robert E., Jr."
J000232,1.0,Democratic,Oklahoma,House of Representatives,1973,1987,"Jones, James R."
J000216,8.0,Democratic,Tennessee,House of Representatives,1969,1989,"Jones, Ed"
J000211,4.0,Democratic,Georgia,House of Representatives,1989,1993,"Jones, Ben"
J000187,19.0,Democratic,Florida,House of Representatives,1989,1997,"Johnston, Harry"
J000200,6.0,Republican,North Carolina,House of Representatives,1981,1983,"Johnston, Eugene (Gene)"
J000177,,Democratic,South Dakota,Senate,1997,2015,"Johnson, Tim"
J000174,3.0,Republican,Texas,House of Representatives,1991,2019,"Johnson, Sam"
J000163,5.0,Republican,Connecticut,House of Representatives,1983,2007,"Johnson, Nancy L."
J000135,1.0,Democratic,California,House of Representatives,1959,1981,"Johnson, Harold T."
J000120,10.0,Democratic,Georgia,House of Representatives,1993,1995,"Johnson, Don"
J000115,23.0,Republican,Pennsylvania,House of Representatives,1963,1977,"Johnson, Albert W."
J000083,9.0,Democratic,Georgia,House of Representatives,1977,1993,"Jenkins, Edgar L."
J000074,2.0,Republican,Kansas,House of Representatives,1979,1983,"Jeffries, Jim"
J000072,,Independent,Vermont,Senate,1989,2007,"Jeffords, James M."
J000070,2.0,Democratic,Louisiana,House of Representatives,1991,2009,"Jefferson, William J."
J000057,5.0,Democratic,Oklahoma,House of Representatives,1951,1977,"Jarman, John"
J000047,4.0,Republican,Florida,House of Representatives,1989,1993,"James, Craig T."
J000033,10.0,Democratic,Indiana,House of Representatives,1975,1997,"Jacobs, Andrew, Jr."
J000283,2.0,Democratic,Illinois,House of Representatives,1995,2012,"Jackson, Jesse L., Jr."
I000047,5.0,Republican,Oklahoma,House of Representatives,1993,2007,"Istook, Ernest J., Jr."
I000029,10.0,Republican,Florida,House of Representatives,1977,1993,"Ireland, Andrew P."
I000026,1.0,Democratic,Washington,House of Representatives,1999,2012,"Inslee, Jay"
I000023,4.0,Republican,South Carolina,House of Representatives,2005,2011,"Inglis, Bob"
I000001,8.0,Democratic,Missouri,House of Representatives,1961,1981,"Ichord, Richard H."
H001022,6.0,Republican,Illinois,House of Representatives,1975,2007,"Hyde, Henry J."
H001018,1.0,Democratic,Florida,House of Representatives,1979,1995,"Hutto, Earl"
H001015,,Republican,Arkansas,Senate,1997,2003,"Hutchinson, Tim"
H001011,4.0,Republican,Michigan,House of Representatives,1963,1977,"Hutchinson, Edward"
H000981,52.0,Republican,California,House of Representatives,1981,2009,"Hunter, Duncan"
H000972,1.0,Republican,New Jersey,House of Representatives,1967,1975,"Hunt, John E."
H000965,9.0,Democratic,Missouri,House of Representatives,1963,1977,"Hungate, William L."
H000930,2.0,Democratic,New Jersey,House of Representatives,1975,1995,"Hughes, William J."
H000912,22.0,Republican,California,House of Representatives,1993,1995,"Huffington, Michael"
H000906,11.0,Republican,Indiana,House of Representatives,1973,1975,"Hudnut, William H., III"
H000901,5.0,Democratic,Louisiana,House of Representatives,1977,1993,"Huckaby, Thomas J. (Jerry)"
H000897,18.0,Republican,Michigan,House of Representatives,1973,1975,"Huber, Robert J."
H000851,2.0,Democratic,Utah,House of Representatives,1975,1977,"Howe, Allan"
H000840,3.0,Democratic,New Jersey,House of Representatives,1965,1989,"Howard, James J."
H000814,29.0,Republican,New York,House of Representatives,1987,2005,"Houghton, Amo"
H000807,8.0,Republican,Indiana,House of Representatives,1995,2007,"Hostettler, John N."
H000802,32.0,Republican,California,House of Representatives,1953,1975,"Hosmer, Craig"
H000797,29.0,Republican,New York,House of Representatives,1963,1993,"Horton, Frank J."
H000789,38.0,Republican,California,House of Representatives,1993,2003,"Horn, Stephen"
H000788,2.0,Democratic,Missouri,House of Representatives,1991,1993,"Horn, Joan Kelly"
H000776,6.0,Republican,Kentucky,House of Representatives,1979,1993,"Hopkins, Larry J."
H000752,16.0,Democratic,New York,House of Representatives,1973,1981,"Holtzman, Elizabeth"
H000747,4.0,Republican,Maryland,House of Representatives,1973,1987,"Holt, Marjorie S."
H000729,8.0,Republican,Louisiana,House of Representatives,1987,1993,"Holloway, Clyde"
H000722,9.0,Republican,New Jersey,House of Representatives,1977,1983,"Hollenbeck, Harold C."
H000719,5.0,Democratic,South Carolina,House of Representatives,1975,1983,"Holland, Kenneth L."
H000713,19.0,Democratic,California,House of Representatives,1973,1975,"Holifield, Chet"
H000712,17.0,Democratic,Pennsylvania,House of Representatives,1993,2013,"Holden, Tim"
H000707,10.0,Republican,Ohio,House of Representatives,1993,1997,"Hoke, Martin R."
H000692,5.0,Republican,Maryland,House of Representatives,1969,1975,"Hogan, Lawrence J."
H000676,2.0,Republican,Michigan,House of Representatives,1993,2011,"Hoekstra, Peter"
H000670,1.0,Democratic,New York,House of Representatives,1987,1995,"Hochbrueckner, George J."
H000666,7.0,Republican,Ohio,House of Representatives,1991,2009,"Hobson, David L."
H000652,2.0,Democratic,Nebraska,House of Representatives,1989,1995,"Hoagland, Peter"
H000641,4.0,Republican,Mississippi,House of Representatives,1979,1983,"Hinson, Jon C."
H000638,40.0,Republican,California,House of Representatives,1973,1977,"Hinshaw, Andrew J."
H000627,22.0,Democratic,New York,House of Representatives,1993,2013,"Hinchey, Maurice D."
H000621,7.0,Democratic,Alabama,House of Representatives,1993,2003,"Hilliard, Earl F."
H000615,4.0,Republican,Tennessee,House of Representatives,1995,2003,"Hilleary, Van"
H000586,3.0,Republican,Indiana,House of Representatives,1981,1991,"Hiler, John Patrick"
H000582,13.0,Democratic,Texas,House of Representatives,1975,1985,"Hightower, Jack E."
H000563,6.0,Democratic,Washington,House of Representatives,1965,1977,"Hicks, Floyd V."
H000547,14.0,Democratic,Michigan,House of Representatives,1981,1993,"Hertel, Dennis M."
H000528,2.0,Republican,California,House of Representatives,1987,2013,"Herger, Wally"
H000514,3.0,Republican,Michigan,House of Representatives,1985,1995,"Henry, Paul B."
H000490,11.0,Republican,North Carolina,House of Representatives,1985,1987,"Hendon, Bill"
H000479,3.0,Democratic,North Carolina,House of Representatives,1961,1977,"Henderson, David N."
H000465,9.0,Democratic,New Jersey,House of Representatives,1965,1977,"Helstoski, Henry"
H000456,,Republican,Pennsylvania,Senate,1977,1993,"Heinz, John"
H000452,4.0,Republican,North Carolina,House of Representatives,1995,1997,"Heineman, Frederick K. (Fred)"
H000449,1.0,Democratic,Hawaii,House of Representatives,1977,1987,"Heftel, Cecil"
H000448,8.0,Democratic,North Carolina,House of Representatives,1975,1999,"Hefner, W. G. (Bill)"
H000444,5.0,Republican,Colorado,House of Representatives,1987,2007,"Hefley, Joel"
H000440,10.0,Republican,Massachusetts,House of Representatives,1967,1983,"Heckler, Margaret M."
H000438,4.0,Democratic,West Virginia,House of Representatives,1959,1977,"Hechler, Ken"
H000437,1.0,Democratic,Louisiana,House of Representatives,1941,1977,"Hebert, F. Edward"
H000413,5.0,Republican,Arizona,House of Representatives,1995,2007,"Hayworth, J. D."
H000408,18.0,Democratic,Ohio,House of Representatives,1949,1977,"Hays, Wayne L."
H000390,7.0,Republican,Louisiana,House of Representatives,1987,1997,"Hayes, James A."
H000388,1.0,Democratic,Illinois,House of Representatives,1983,1993,"Hayes, Charles A."
H000367,29.0,Democratic,California,House of Representatives,1963,1991,"Hawkins, Augustus F."
H000340,2.0,Democratic,Georgia,House of Representatives,1981,1993,"Hatcher, Charles"
H000327,39.0,Republican,New York,House of Representatives,1969,1977,"Hastings, James F."
H000329,4.0,Republican,Washington,House of Representatives,1995,2015,"Hastings, Doc"
H000323,14.0,Republican,Illinois,House of Representatives,1987,2007,"Hastert, J. Dennis"
H000306,8.0,Republican,Michigan,House of Representatives,1961,1975,"Harvey, James"
H000302,1.0,Republican,South Carolina,House of Representatives,1981,1987,"Hartnett, Thomas F."
H000281,6.0,Republican,Ohio,House of Representatives,1961,1981,"Harsha, William H."
H000269,11.0,Democratic,Pennsylvania,House of Representatives,1983,1985,"Harrison, Frank"
H000241,8.0,Democratic,Virginia,House of Representatives,1975,1981,"Harris, Herbert E., II"
H000236,7.0,Democratic,Alabama,House of Representatives,1987,1993,"Harris, Claude"
H000230,6.0,Democratic,Massachusetts,House of Representatives,1969,1979,"Harrington, Michael J."
H000206,,Democratic,Iowa,Senate,1985,2015,"Harkin, Tom"
H000175,2.0,Republican,Idaho,House of Representatives,1969,1975,"Hansen, Orval"
H000174,3.0,Democratic,Washington,House of Representatives,1959,1975,"Hansen, Julia Butler"
H000172,1.0,Republican,Utah,House of Representatives,1981,2003,"Hansen, James V."
H000171,2.0,Republican,Idaho,House of Representatives,1975,1985,"Hansen, George V."
H000168,3.0,Republican,Illinois,House of Representatives,1973,1975,"Hanrahan, Robert P."
H000166,34.0,Democratic,California,House of Representatives,1975,1979,"Hannaford, Mark W."
H000164,34.0,Democratic,California,House of Representatives,1963,1975,"Hanna, Richard T."
H000158,32.0,Democratic,New York,House of Representatives,1965,1981,"Hanley, James M."
H000151,7.0,Republican,Missouri,House of Representatives,1989,1997,"Hancock, Mel"
H000144,19.0,Democratic,Texas,House of Representatives,1979,1985,"Hance, Kent R."
H000124,3.0,Republican,Arkansas,House of Representatives,1967,1993,"Hammerschmidt, John P."
H000114,9.0,Democratic,Indiana,House of Representatives,1965,1999,"Hamilton, Lee H."
H000096,1.0,Democratic,California,House of Representatives,1993,1995,"Hamburg, Dan"
H000074,3.0,Democratic,Ohio,House of Representatives,1979,2002,"Hall, Tony P."
H000073,15.0,Democratic,Illinois,House of Representatives,1975,1977,"Hall, Tim L."
H000070,1.0,Democratic,Texas,House of Representatives,1975,1987,"Hall, Sam B., Jr."
H000067,4.0,Republican,Texas,House of Representatives,1981,2015,"Hall, Ralph M."
H000058,1.0,Democratic,Indiana,House of Representatives,1981,1985,"Hall, Katie"
H000041,8.0,Democratic,Florida,House of Representatives,1953,1977,"Haley, James A."
H000012,2.0,Republican,Minnesota,House of Representatives,1975,1983,"Hagedorn, Thomas M."
G000537,4.0,Republican,Ohio,House of Representatives,1973,1983,"Guyer, Tennyson"
G000536,1.0,Republican,Minnesota,House of Representatives,1995,2007,"Gutknecht, Gil"
G000535,4.0,Democratic,Illinois,House of Representatives,1993,2019,"Gutierrez, Luis V."
G000524,3.0,Republican,Wisconsin,House of Representatives,1981,1997,"Gunderson, Steve"
G000515,11.0,Democratic,North Carolina,House of Representatives,1977,1981,"Gudger, V. Lamar"
G000513,8.0,Republican,Maryland,House of Representatives,1967,1977,"Gude, Gilbert"
G000512,10.0,Republican,California,House of Representatives,1953,1975,"Gubser, Charles S."
G000511,14.0,Democratic,New Jersey,House of Representatives,1979,1993,"Guarini, Frank J."
G000504,2.0,Republican,New York,House of Representatives,1963,1975,"Grover, James R., Jr."
G000499,14.0,Republican,Illinois,House of Representatives,1985,1987,"Grotberg, John E."
G000495,3.0,Republican,Iowa,House of Representatives,1949,1975,"Gross, H. R."
G000480,33.0,Republican,California,House of Representatives,1979,1983,"Grisham, Wayne R."
G000471,17.0,Democratic,Michigan,House of Representatives,1955,1975,"Griffiths, Martha W."
G000445,,Republican,New Hampshire,Senate,1993,2011,"Gregg, Judd"
G000439,8.0,Republican,Pennsylvania,House of Representatives,1993,2005,"Greenwood, James C."
G000420,3.0,Democratic,Pennsylvania,House of Representatives,1963,1977,"Green, William J."
G000417,15.0,Republican,New York,House of Representatives,1977,1993,"Green, S. William"
G000410,29.0,Democratic,Texas,House of Representatives,1993,2019,"Green, Gene"
G000407,3.0,Democratic,Oregon,House of Representatives,1955,1975,"Green, Edith"
G000402,2.0,Democratic,Pennsylvania,House of Representatives,1979,1993,"Gray, William H., III"
G000400,22.0,Democratic,Illinois,House of Representatives,1985,1989,"Gray, Kenneth J."
G000387,6.0,Democratic,Connecticut,House of Representatives,1971,1975,"Grasso, Ella T."
G000382,2.0,Republican,Florida,House of Representatives,1987,1991,"Grant, Bill"
G000371,5.0,Republican,Iowa,House of Representatives,1987,1995,"Grandy, Fred"
G000367,,Republican,Minnesota,Senate,1995,2001,"Grams, Rod"
G000365,,Republican,Texas,Senate,1985,2002,"Gramm, Phil"
G000349,2.0,Republican,Ohio,House of Representatives,1975,1995,"Gradison, Willis D., Jr."
G000336,14.0,Republican,Florida,House of Representatives,1989,2004,"Goss, Porter J."
G000321,,Democratic,Tennessee,Senate,1985,1993,"Gore, Albert, Jr."
G000309,6.0,Democratic,Tennessee,House of Representatives,1985,2011,"Gordon, Bart"
G000291,19.0,Republican,Pennsylvania,House of Representatives,1975,2001,"Goodling, William F."
G000289,6.0,Republican,Virginia,House of Representatives,1993,2019,"Goodlatte, Bob"
G000272,20.0,Democratic,Texas,House of Representatives,1961,1999,"Gonzalez, Henry B."
G000268,20.0,Republican,California,House of Representatives,1969,1983,"Goldwater, Barry, Jr."
G000240,4.0,Democratic,Kansas,House of Representatives,1977,1995,"Glickman, Dan"
G000226,1.0,Democratic,Georgia,House of Representatives,1973,1983,"Ginn, Bo"
G000225,6.0,Republican,Georgia,House of Representatives,1979,1999,"Gingrich, Newt"
G000212,20.0,Republican,New York,House of Representatives,1973,2003,"Gilman, Benjamin A."
G000210,5.0,Republican,Ohio,House of Representatives,1989,2007,"Gillmor, Paul E."
G000180,1.0,Republican,Maryland,House of Representatives,1991,2009,"Gilchrest, Wayne T."
G000153,11.0,Democratic,Florida,House of Representatives,1963,1997,"Gibbons, Sam"
G000151,3.0,Democratic,Connecticut,House of Representatives,1959,1981,"Giaimo, Robert N."
G000144,5.0,Democratic,South Carolina,House of Representatives,1963,1975,"Gettys, Tom S."
G000134,12.0,Democratic,Texas,House of Representatives,1989,1997,"Geren, Pete"
G000132,3.0,Democratic,Missouri,House of Representatives,1977,2005,"Gephardt, Richard A."
G000121,17.0,Republican,Pennsylvania,House of Representatives,1983,2003,"Gekas, George W."
G000120,2.0,Democratic,Connecticut,House of Representatives,1981,2001,"Gejdenson, Sam"
G000105,20.0,Democratic,Pennsylvania,House of Representatives,1967,1993,"Gaydos, Joseph M."
G000047,18.0,Democratic,New York,House of Representatives,1977,1991,"Garcia, Robert"
G000041,4.0,Republican,Iowa,House of Representatives,1995,2003,"Ganske, Greg"
G000036,22.0,Democratic,Texas,House of Representatives,1977,1979,"Gammage, Robert A."
G000025,11.0,Republican,New Jersey,House of Representatives,1985,1995,"Gallo, Dean A."
G000021,24.0,Republican,California,House of Representatives,1987,2013,"Gallegly, Elton"
F000435,,Democratic,Puerto Rico,House of Representatives,1985,1993,"Fuster, Jamie B."
F000434,1.0,Democratic,Oregon,House of Representatives,1993,1999,"Furse, Elizabeth"
F000430,2.0,Democratic,Florida,House of Representatives,1963,1987,"Fuqua, Don"
F000426,2.0,Republican,North Carolina,House of Representatives,1995,1997,"Funderburk, David"
F000424,5.0,Democratic,Tennessee,House of Representatives,1963,1977,"Fulton, Richard"
F000392,24.0,Democratic,Texas,House of Representatives,1979,2005,"Frost, Martin"
F000388,8.0,Republican,Wisconsin,House of Representatives,1973,1975,"Froehlich, Harold V."
F000387,4.0,Republican,New York,House of Representatives,1995,1997,"Frisa, Dan"
F000381,9.0,Republican,Florida,House of Representatives,1969,1979,"Frey, Lou, Jr."
F000380,3.0,Republican,Minnesota,House of Representatives,1971,1991,"Frenzel, Bill"
F000372,11.0,Republican,New Jersey,House of Representatives,1995,2019,"Frelinghuysen, Rodney P."
F000371,5.0,Republican,New Jersey,House of Representatives,1953,1975,"Frelinghuysen, Peter H. B."
F000351,,Independent,Virgin Islands,House of Representatives,1995,1997,"Frazer, Victor O."
F000350,5.0,Democratic,Minnesota,House of Representatives,1963,1979,"Fraser, Donald M."
F000348,5.0,Republican,Connecticut,House of Representatives,1991,1997,"Franks, Gary A."
F000349,7.0,Republican,New Jersey,House of Representatives,1993,2001,"Franks, Bob"
F000347,2.0,Republican,Mississippi,House of Representatives,1983,1987,"Franklin, William W."
