bioguideid,congress,introducedDate,actionDate,text,number,policyArea,title,type,url
I000024,115,2017-12-01,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1823?format=json
I000024,115,2017-12-01,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1824?format=json
I000024,115,2017-11-30,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1736?format=json
I000024,115,2017-11-29,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1620?format=json
I000024,115,2017-11-29,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1621?format=json
I000024,115,2017-11-29,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1604?format=json
I000024,115,2017-11-29,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1603?format=json
I000024,115,2017-11-29,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1601?format=json
I000024,115,2017-11-29,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1600?format=json
I000024,115,2017-11-29,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1599?format=json
I000024,115,2017-11-29,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1602?format=json
I000024,115,2017-09-05,2017-09-18,Amendment SA 780 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/115/samdt/780?format=json
I000024,115,2017-05-25,2017-05-25,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S3225; text as passed Senate: CR S3223-3224)",181,{'name': 'Transportation and Public Works'},"A resolution designating the week of May 21 through May 27, 2017, as ""National Public Works Week"".",SRES,https://api.congress.gov/v3/bill/115/sres/181?format=json
I000024,115,2017-03-21,2017-03-21,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,678,{'name': 'Government Operations and Politics'},English Language Unity Act of 2017,S,https://api.congress.gov/v3/bill/115/s/678?format=json
I000024,115,2017-09-14,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1076?format=json
I000024,115,2017-09-14,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/1070?format=json
I000024,115,2017-09-11,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/906?format=json
I000024,115,2017-07-27,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/556?format=json
I000024,115,2017-07-27,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/394?format=json
I000024,115,2017-07-27,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/393?format=json
I000024,115,2017-02-07,2017-02-07,Read twice and referred to the Committee on Energy and Natural Resources.,335,{'name': 'Energy'},Federal Land Freedom Act of 2017,S,https://api.congress.gov/v3/bill/115/s/335?format=json
I000024,115,2017-07-27,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/392?format=json
I000024,115,2017-07-27,,,,{},,,https://api.congress.gov/v3/amendment/115/samdt/395?format=json
I000024,115,2017-02-07,2017-02-07,Read twice and referred to the Committee on Energy and Natural Resources.,334,{'name': 'Energy'},Fracturing Regulations are Effective in State Hands Act,S,https://api.congress.gov/v3/bill/115/s/334?format=json
I000024,115,2017-03-02,2017-03-02,Read twice and referred to the Committee on Environment and Public Works.,28,{'name': 'Environmental Protection'},"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Administrator of the Environmental Protection Agency relating to accidental release prevention requirements of risk management programs under the Clean Air Act.",SJRES,https://api.congress.gov/v3/bill/115/sjres/28?format=json
I000024,114,2016-04-13,2016-06-23,Placed on Senate Legislative Calendar under General Orders. Calendar No. 528.,2795,{'name': 'Energy'},Nuclear Energy Innovation and Modernization Act,S,https://api.congress.gov/v3/bill/114/s/2795?format=json
I000024,114,2016-06-06,2016-12-12,Held at the desk.,3021,{'name': 'Armed Forces and National Security'},VEI Act of 2016,S,https://api.congress.gov/v3/bill/114/s/3021?format=json
I000024,114,2016-04-25,2016-09-19,Held at the desk.,2848,{'name': 'Water Resources Development'},Water Resources Development Act of 2016,S,https://api.congress.gov/v3/bill/114/s/2848?format=json
I000024,115,2017-01-05,2017-01-05,Read twice and referred to the Committee on the Judiciary.,36,{'name': 'Immigration'},Keep Our Communities Safe Act of 2017,S,https://api.congress.gov/v3/bill/115/s/36?format=json
I000024,114,2015-06-02,2016-07-01,"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Transportation and Infrastructure, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",1479,{'name': 'Environmental Protection'},"Brownfields Utilization, Investment, and Local Development Act of 2015",S,https://api.congress.gov/v3/bill/114/s/1479?format=json
I000024,114,2016-12-10,2016-12-10,Amendment SA 5182 agreed to in Senate by Unanimous Consent. ,,{},,,https://api.congress.gov/v3/amendment/114/samdt/5182?format=json
I000024,114,2016-07-14,2016-07-14,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,3217,{'name': 'Transportation and Public Works'},"A bill to amend title 5, United States Code, to provide for an annuity supplement for certain air traffic controllers.",S,https://api.congress.gov/v3/bill/114/s/3217?format=json
I000024,114,2016-05-18,2016-05-18,"Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2998; text as passed Senate: CR S2978)",471,{'name': 'Transportation and Public Works'},"A resolution designating the week of May 15 through May 21, 2016, as ""National Public Works Week"".",SRES,https://api.congress.gov/v3/bill/114/sres/471?format=json
I000024,114,2016-09-28,2016-09-28,Read twice and referred to the Committee on Finance.,3425,{'name': 'Taxation'},"A bill to amend the Internal Revenue Code of 1986 to permanently extend the depreciation rules for property used predominantly within an Indian reservation, and for other purposes.",S,https://api.congress.gov/v3/bill/114/s/3425?format=json
I000024,114,2016-09-07,2016-09-15,"Notwithstanding the adoption of amendment SA 4979, the substitute amendment was amended by Unanimous Consent. (consideration: CR S5741-5742)",,{},,,https://api.congress.gov/v3/amendment/114/samdt/4979?format=json
I000024,114,2016-09-07,2016-09-13,SA 4980 fell when SA 5042 agreed to. ,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4980?format=json
I000024,114,2016-09-12,2016-09-13,Amendment SA 5042 as modified agreed to in Senate by Voice Vote. (text as modified: CR S5603-5660),,{},,,https://api.congress.gov/v3/amendment/114/samdt/5042?format=json
I000024,114,2016-05-23,2016-05-23,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,2973,{'name': 'Government Operations and Politics'},"A bill to increase the micro-purchase threshold for universities, independent research institutes, and non-profit research organizations.",S,https://api.congress.gov/v3/bill/114/s/2973?format=json
I000024,114,2015-07-21,2015-07-21,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",1805,{'name': 'Agriculture and Food'},School Lunch Price Protection Act of 2015,S,https://api.congress.gov/v3/bill/114/s/1805?format=json
I000024,114,2016-04-11,2016-04-11,Read twice and referred to the Committee on Veterans' Affairs.,2771,{'name': 'Armed Forces and National Security'},"A bill to amend title 38, United States Code, to expand the qualifications for licensed mental health counselors of the Department of Veterans Affairs.",S,https://api.congress.gov/v3/bill/114/s/2771?format=json
I000024,114,2016-04-13,2016-04-13,Read twice and referred to the Committee on Armed Services.,2788,{'name': 'Armed Forces and National Security'},"A bill to prohibit closure of United States Naval Station, Guantanamo Bay, Cuba, to prohibit the transfer or release of detainees at that Naval Station to the United States, and for other purposes.",S,https://api.congress.gov/v3/bill/114/s/2788?format=json
I000024,114,2016-03-15,2016-03-15,"Read twice and referred to the Committee on Commerce, Science, and Transportation.",2684,{'name': 'Transportation and Public Works'},UAVs for Energy Infrastructure Act,S,https://api.congress.gov/v3/bill/114/s/2684?format=json
I000024,114,2015-08-05,2015-08-05,Read twice and referred to the Committee on Environment and Public Works.,1987,{'name': 'Environmental Protection'},Lead Exposure Reduction Amendments Act of 2015,S,https://api.congress.gov/v3/bill/114/s/1987?format=json
I000024,114,2016-06-16,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4732?format=json
I000024,114,2016-04-18,2016-06-20,Held at the desk.,2808,"{'name': 'Arts, Culture, Religion'}",John F. Kennedy Center Reauthorization Act of 2016,S,https://api.congress.gov/v3/bill/114/s/2808?format=json
I000024,114,2016-02-11,2016-02-11,Read twice and referred to the Committee on Veterans' Affairs.,2554,{'name': 'Armed Forces and National Security'},Department of Veterans Affairs Accountability Act of 2016,S,https://api.congress.gov/v3/bill/114/s/2554?format=json
I000024,114,2015-02-25,2015-12-18,"By Senator Thune from Committee on Commerce, Science, and Transportation filed written report. Report No. 114-198. Additional views filed.",571,{'name': 'Transportation and Public Works'},Pilot's Bill of Rights 2,S,https://api.congress.gov/v3/bill/114/s/571?format=json
I000024,114,2016-06-09,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4619?format=json
I000024,114,2016-06-07,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4479?format=json
I000024,114,2016-05-26,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4306?format=json
I000024,114,2016-05-25,2016-06-07,Amendment SA 4204 agreed to in Senate by Yea-Nay Vote. 70 - 28. Record Vote Number: 91. ,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4204?format=json
I000024,114,2016-04-20,2016-04-28,Placed on Senate Legislative Calendar under General Orders. Calendar No. 444.,2824,{'name': 'Government Operations and Politics'},Ariel Rios Federal Building Designation Act,S,https://api.congress.gov/v3/bill/114/s/2824?format=json
I000024,114,2016-05-26,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4290?format=json
I000024,114,2016-05-26,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4237?format=json
I000024,114,2016-05-24,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4094?format=json
I000024,114,2015-11-10,2015-11-10,Read twice and referred to the Committee on Finance.,2262,{'name': 'Health'},CT Colonography Screening for Colorectal Cancer Act of 2015,S,https://api.congress.gov/v3/bill/114/s/2262?format=json
I000024,114,2016-05-18,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/4047?format=json
I000024,114,2016-05-17,2016-05-18,Amendment SA 3969 agreed to in Senate by Voice Vote. ,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3969?format=json
I000024,114,2016-01-19,2016-01-19,Read twice and referred to the Committee on the Judiciary.,2444,{'name': 'Crime and Law Enforcement'},Alternative Ammunition Manufacturing Act,S,https://api.congress.gov/v3/bill/114/s/2444?format=json
I000024,114,2016-05-17,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3965?format=json
I000024,114,2016-05-12,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3908?format=json
I000024,114,2016-02-03,2016-04-19,Amendment SA 3251 agreed to in Senate by Voice Vote. ,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3251?format=json
I000024,114,2016-04-13,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3744?format=json
I000024,114,2016-04-13,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3748?format=json
I000024,114,2016-04-13,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3743?format=json
I000024,114,2016-04-13,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3747?format=json
I000024,114,2016-04-13,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3746?format=json
I000024,114,2016-04-13,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3744?format=json
I000024,114,2016-04-12,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3682?format=json
I000024,114,2016-04-12,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3643?format=json
I000024,114,2016-04-12,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3644?format=json
I000024,114,2016-04-11,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3636?format=json
I000024,114,2016-04-11,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3598?format=json
I000024,114,2016-04-11,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3596?format=json
I000024,114,2016-04-11,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3597?format=json
I000024,114,2016-04-06,2016-04-11,Amendment SA 3492 as modified agreed to in Senate by Voice Vote. (text as modified: CR S1876-1877),,{},,,https://api.congress.gov/v3/amendment/114/samdt/3492?format=json
I000024,114,2016-04-06,,,,{},,,https://api.congress.gov/v3/amendment/114/samdt/3493?format=json
I000024,114,2015-06-23,2015-06-23,Read twice and referred to the Committee on Finance.,1646,{'name': 'Taxation'},Technical Clarification to Public Law 113-243 Act of 2015,S,https://api.congress.gov/v3/bill/114/s/1646?format=json
