bioguideid,congress,introducedDate,actionDate,text,number,policyArea,title,type,url
I000024,114,2015-06-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1906?format=json
I000024,114,2015-06-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1727?format=json
I000024,114,2015-06-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1535?format=json
I000024,114,2015-06-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1533?format=json
I000024,114,2015-06-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1537?format=json
I000024,114,2015-06-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1534?format=json
I000024,114,2015-04-28,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1178?format=json
I000024,114,2015-04-27,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1159?format=json
I000024,114,2015-03-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1089?format=json
I000024,114,2015-03-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/1087?format=json
I000024,114,2015-03-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/757?format=json
I000024,114,2015-03-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/649?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/494?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/497?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/495?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/374?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/385?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/381?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/377?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/373?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/382?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/378?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/383?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/379?format=json
I000024,114,2015-03-24,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/375?format=json
I000024,114,2015-03-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/114/samdt/275?format=json
I000024,114,2015-06-18,blah,blha,1637,blah,Protecting Adoption and Promoting Responsible Fatherhood Act of 2015,S,https://api.congress.gov/v3/bill/114/s/1637?format=json
I000024,114,2015-04-15,blah,blha,947,blah,A bill to amend the Internal Revenue Code of 1986 to permanently extend the depreciation rules for property used predominantly within an Indian reservation.,S,https://api.congress.gov/v3/bill/114/s/947?format=json
I000024,114,2015-03-10,blah,blha,690,blah,Local School Board Governance and Flexibility Act,S,https://api.congress.gov/v3/bill/114/s/690?format=json
I000024,114,2015-02-12,blah,blha,490,blah,Federal Land Freedom Act of 2015,S,https://api.congress.gov/v3/bill/114/s/490?format=json
I000024,114,2015-01-28,blah,blha,291,blah,Keep Our Communities Safe Act of 2015,S,https://api.congress.gov/v3/bill/114/s/291?format=json
I000024,114,2015-04-16,blah,blha,139,blah,A resolution commemorating the 20th anniversary of the attack on the Alfred P. Murrah Federal Building.,SRES,https://api.congress.gov/v3/bill/114/sres/139?format=json
I000024,114,2015-04-29,blah,blha,155,blah,"A resolution establishing May 2, 2015, as a Day of Recognition for Ebola Orphans to express support for the children and families affected by the 2014 Ebola outbreak in West Africa by promoting awareness of the children of West Africa who have been orphaned by the 2014 Ebola epidemic, celebrating those who have recognized and are working to fulfill the needs of those children, and encouraging the people of the United States to continue to support the people of West Africa.",SRES,https://api.congress.gov/v3/bill/114/sres/155?format=json
I000024,114,2015-05-21,blah,blha,186,blah,"A resolution designating the week of May 17 through May 23, 2015, as ""National Public Works Week"".",SRES,https://api.congress.gov/v3/bill/114/sres/186?format=json
I000024,114,2015-01-21,blah,blha,31,blah,An original resolution authorizing expenditures by the Committee on Environment and Public Works.,SRES,https://api.congress.gov/v3/bill/114/sres/31?format=json
I000024,114,2015-02-05,blah,blha,69,blah,A resolution calling for the protection of religious minority rights and freedoms worldwide.,SRES,https://api.congress.gov/v3/bill/114/sres/69?format=json
I000024,109,2006-12-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/5213?format=json
I000024,109,2006-11-16,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/5172?format=json
I000024,109,2006-12-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/5214?format=json
I000024,109,2006-12-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/5208?format=json
I000024,109,2006-09-29,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/5118?format=json
I000024,109,2006-09-29,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/5120?format=json
I000024,109,2006-09-29,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/5121?format=json
I000024,109,2006-07-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4682?format=json
I000024,109,2006-07-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4697?format=json
I000024,109,2006-07-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4676?format=json
I000024,109,2006-07-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4683?format=json
I000024,109,2006-06-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4495?format=json
I000024,109,2006-06-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4238?format=json
I000024,109,2006-06-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4284?format=json
I000024,109,2006-06-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4315?format=json
I000024,109,2006-06-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4225?format=json
I000024,109,2006-06-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4240?format=json
I000024,109,2006-06-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4239?format=json
I000024,109,2006-05-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/4064?format=json
I000024,109,2006-05-16,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3997?format=json
I000024,109,2006-05-16,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3996?format=json
I000024,109,2006-05-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3978?format=json
I000024,109,2006-05-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3977?format=json
I000024,109,2006-05-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3976?format=json
I000024,109,2006-05-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3796?format=json
I000024,109,2006-05-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3794?format=json
I000024,109,2006-05-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3795?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3474?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3470?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3476?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3466?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3469?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3472?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3465?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3473?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3464?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3468?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3467?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3463?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3471?format=json
I000024,109,2006-04-06,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3475?format=json
I000024,109,2006-04-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3240?format=json
I000024,109,2006-04-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3238?format=json
I000024,109,2006-04-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3241?format=json
I000024,109,2006-04-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3237?format=json
I000024,109,2006-03-30,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3205?format=json
I000024,109,2006-04-03,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3239?format=json
I000024,109,2006-03-30,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3204?format=json
I000024,109,2006-03-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/3093?format=json
I000024,109,2006-03-09,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2982?format=json
I000024,109,2006-03-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2934?format=json
I000024,109,2006-03-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2936?format=json
I000024,109,2006-02-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2876?format=json
I000024,109,2006-03-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2898?format=json
I000024,109,2006-03-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2937?format=json
I000024,109,2006-02-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2874?format=json
I000024,109,2006-03-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2933?format=json
I000024,109,2006-02-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2872?format=json
I000024,109,2006-02-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2873?format=json
I000024,109,2006-03-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2935?format=json
I000024,109,2006-02-14,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2875?format=json
I000024,109,2006-02-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2760?format=json
I000024,109,2006-02-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2762?format=json
I000024,109,2006-02-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2761?format=json
I000024,109,2006-02-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2764?format=json
I000024,109,2006-02-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2759?format=json
I000024,109,2006-02-10,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2763?format=json
I000024,109,2005-11-17,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2636?format=json
I000024,109,2005-11-15,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2535?format=json
I000024,109,2005-11-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2440?format=json
I000024,109,2005-11-04,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2432?format=json
I000024,109,2005-11-08,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2439?format=json
I000024,109,2005-11-01,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2355?format=json
I000024,109,2005-10-26,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2329?format=json
I000024,109,2005-10-07,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2058?format=json
I000024,109,2005-10-07,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2057?format=json
I000024,109,2005-10-05,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2052?format=json
I000024,109,2005-10-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/2073?format=json
I000024,109,2005-09-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1826?format=json
I000024,109,2005-09-27,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1873?format=json
I000024,109,2005-07-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1476?format=json
I000024,109,2005-07-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1539?format=json
I000024,109,2005-07-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1474?format=json
I000024,109,2005-07-25,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1475?format=json
I000024,109,2005-07-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1388?format=json
I000024,109,2005-07-21,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1386?format=json
I000024,109,2005-07-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1312?format=json
I000024,109,2005-07-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1313?format=json
I000024,109,2005-07-19,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1270?format=json
I000024,109,2005-07-20,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1311?format=json
I000024,109,2005-07-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1244?format=json
I000024,109,2005-07-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1243?format=json
I000024,109,2005-07-18,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1259?format=json
I000024,109,2005-06-29,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1076?format=json
I000024,109,2005-06-27,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1021?format=json
I000024,109,2005-06-27,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/1051?format=json
I000024,109,2005-06-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/900?format=json
I000024,109,2005-06-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/940?format=json
I000024,109,2005-06-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/912?format=json
I000024,109,2005-06-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/888?format=json
I000024,109,2005-06-22,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/911?format=json
I000024,109,2005-05-16,blah,blha,,blah,,,https://api.congress.gov/v3/amendment/109/samdt/761?format=json
